#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000005_00332	903814.ELI_2361	1.07e-110	336.0	COG3535@1|root,COG3535@2|Bacteria,1TR39@1239|Firmicutes,24A65@186801|Clostridia	186801|Clostridia	S	Protein of unknown function (DUF917)	-	-	-	ko:K09703	-	-	-	-	ko00000	-	-	-	DUF917
MGYG000000005_00367	326426.Bbr_0420	0.0	1297.0	COG1874@1|root,COG1874@2|Bacteria,2GMDT@201174|Actinobacteria,4CZ38@85004|Bifidobacteriales	201174|Actinobacteria	G	Psort location Cytoplasmic, score 8.87	bga1	-	3.2.1.23	ko:K12308	ko00052,map00052	-	R01105	RC00452	ko00000,ko00001,ko01000	-	-	-	Glyco_hydro_42,Glyco_hydro_42C,Glyco_hydro_42M
MGYG000000005_00658	1437609.BCAL_0462	2.18e-38	139.0	COG2873@1|root,COG2873@2|Bacteria,2I8JG@201174|Actinobacteria,4CZ6W@85004|Bifidobacteriales	201174|Actinobacteria	E	Cys/Met metabolism PLP-dependent enzyme	-	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
MGYG000000005_00722	326426.Bbr_1346	1.36e-181	507.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4CYXE@85004|Bifidobacteriales	201174|Actinobacteria	E	ATP-binding protein of ABC transporter for glutamate K02028	gluA	-	-	ko:K10008	ko02010,map02010	M00233	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.3.9	-	-	ABC_tran
MGYG000000005_00754	216816.GS08_07725	1.55e-140	398.0	COG4721@1|root,COG4721@2|Bacteria,2H5VZ@201174|Actinobacteria,4CZ6M@85004|Bifidobacteriales	201174|Actinobacteria	S	ABC-type cobalt transport system, permease component	-	-	-	ko:K16925	-	M00582	-	-	ko00000,ko00002,ko02000	3.A.1.30	-	-	ABC_cobalt
MGYG000000005_00786	216816.GS08_06405	7.76e-81	240.0	COG0292@1|root,COG0292@2|Bacteria,2IHTN@201174|Actinobacteria,4D0QF@85004|Bifidobacteriales	201174|Actinobacteria	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006996,GO:0008150,GO:0009987,GO:0015934,GO:0016020,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:0071944,GO:1990904	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	E3_binding,Ribosomal_L20
MGYG000000005_00818	216816.GS08_06235	2.22e-124	357.0	COG1246@1|root,COG1246@2|Bacteria,2I61X@201174|Actinobacteria,4D2U1@85004|Bifidobacteriales	201174|Actinobacteria	E	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
MGYG000000005_00850	216816.GS08_06075	2.87e-158	447.0	COG0745@1|root,COG0745@2|Bacteria,2ISFD@201174|Actinobacteria,4D188@85004|Bifidobacteriales	201174|Actinobacteria	KT	RESPONSE REGULATOR receiver	-	-	-	-	-	-	-	-	-	-	-	-	Trans_reg_C
MGYG000000005_00885	216816.GS08_05745	4.26e-113	324.0	COG0242@1|root,COG0242@2|Bacteria,2GJ87@201174|Actinobacteria,4CZ63@85004|Bifidobacteriales	201174|Actinobacteria	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	def	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
MGYG000000005_00917	216816.GS08_05555	2.19e-221	611.0	COG0039@1|root,COG0039@2|Bacteria,2IASS@201174|Actinobacteria,4CZRT@85004|Bifidobacteriales	201174|Actinobacteria	C	Belongs to the LDH MDH superfamily	ldh	-	1.1.1.27	ko:K00016	ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922	-	R00703,R01000,R03104	RC00031,RC00044	ko00000,ko00001,ko01000,ko04147	-	-	-	Ldh_1_C,Ldh_1_N
MGYG000000005_00949	216816.GS08_05075	4.02e-117	336.0	COG0477@1|root,COG0477@2|Bacteria,2I2GG@201174|Actinobacteria,4D2V3@85004|Bifidobacteriales	201174|Actinobacteria	EGP	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
MGYG000000005_00981	31954.BPSP_1468	7.84e-22	107.0	COG4279@1|root,COG4279@2|Bacteria,2GJ39@201174|Actinobacteria,4CZC0@85004|Bifidobacteriales	201174|Actinobacteria	S	zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01110	216816.GS08_10465	5.09e-107	308.0	COG1780@1|root,COG1780@2|Bacteria,2IM4D@201174|Actinobacteria,4D0XV@85004|Bifidobacteriales	201174|Actinobacteria	F	Probably involved in ribonucleotide reductase function	nrdI	-	-	ko:K03647	-	-	-	-	ko00000	-	-	-	Flavodoxin_NdrI
MGYG000000005_01143	216816.GS08_00035	2.6e-113	327.0	COG3266@1|root,COG3266@2|Bacteria,2GKZP@201174|Actinobacteria,4D0XB@85004|Bifidobacteriales	201174|Actinobacteria	S	Transmembrane domain of unknown function (DUF3566)	-	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF3566
MGYG000000005_01177	216816.GS08_00265	6.91e-45	145.0	2BFAJ@1|root,3293I@2|Bacteria,2ISGB@201174|Actinobacteria,4D185@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01209	216816.GS08_00420	1.03e-173	487.0	COG1272@1|root,COG1272@2|Bacteria,2HRAC@201174|Actinobacteria,4D0D6@85004|Bifidobacteriales	201174|Actinobacteria	S	Haemolysin-III related	-	-	-	ko:K11068	-	-	-	-	ko00000,ko02042	-	-	-	HlyIII
MGYG000000005_01243	216816.GS08_00660	0.0	1131.0	COG0443@1|root,COG0443@2|Bacteria,2GJTY@201174|Actinobacteria,4CZDX@85004|Bifidobacteriales	201174|Actinobacteria	O	Heat shock 70 kDa protein	dnaK	GO:0000302,GO:0000303,GO:0000305,GO:0001968,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009266,GO:0009408,GO:0009628,GO:0009893,GO:0009987,GO:0010035,GO:0010038,GO:0010468,GO:0010604,GO:0010628,GO:0010755,GO:0010756,GO:0010954,GO:0016020,GO:0016310,GO:0019222,GO:0019538,GO:0019899,GO:0030112,GO:0030162,GO:0030312,GO:0030313,GO:0031323,GO:0031325,GO:0031975,GO:0031982,GO:0032268,GO:0032270,GO:0033554,GO:0034599,GO:0034614,GO:0035375,GO:0036211,GO:0040007,GO:0042221,GO:0042603,GO:0043170,GO:0043226,GO:0043227,GO:0043230,GO:0043388,GO:0043412,GO:0044044,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045862,GO:0046677,GO:0046688,GO:0046777,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051098,GO:0051099,GO:0051101,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051701,GO:0051704,GO:0051716,GO:0060255,GO:0065007,GO:0065009,GO:0070613,GO:0070887,GO:0071450,GO:0071451,GO:0071704,GO:0071944,GO:0080090,GO:0097691,GO:1901564,GO:1901700,GO:1901701,GO:1903317,GO:1903319,GO:1903561,GO:2000677,GO:2000679	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70,MreB_Mbl,TIR_2
MGYG000000005_01275	326426.Bbr_0179	1.41e-132	378.0	COG0125@1|root,COG0125@2|Bacteria,2GNTI@201174|Actinobacteria,4CYQ8@85004|Bifidobacteriales	201174|Actinobacteria	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk	-	2.7.4.9	ko:K00943	ko00240,ko01100,map00240,map01100	M00053	R02094,R02098	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	MFS_1,MFS_2,MFS_3,Thymidylate_kin
MGYG000000005_01311	216816.GS08_01145	0.0	1038.0	COG0364@1|root,COG0364@2|Bacteria,2GISI@201174|Actinobacteria,4CYQM@85004|Bifidobacteriales	201174|Actinobacteria	G	Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone	zwf	-	1.1.1.363,1.1.1.49	ko:K00036	ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,ko05230,map00030,map00480,map01100,map01110,map01120,map01130,map01200,map05230	M00004,M00006,M00008	R00835,R02736,R10907	RC00001,RC00066	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	G6PD_C,G6PD_N,OpcA_G6PD_assem
MGYG000000005_01345	216816.GS08_01335	0.0	989.0	COG0154@1|root,COG0154@2|Bacteria,2GJK5@201174|Actinobacteria,4CZ1X@85004|Bifidobacteriales	201174|Actinobacteria	F	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln)	gatA	GO:0008150,GO:0040007	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
MGYG000000005_01442	216816.GS08_09820	0.0	1297.0	COG2976@1|root,COG2976@2|Bacteria,2GNIS@201174|Actinobacteria,4D2V4@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein of unknown function (DUF4012)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4012
MGYG000000005_01475	216816.GS08_10215	7.92e-129	366.0	COG1309@1|root,COG1309@2|Bacteria,2HZBI@201174|Actinobacteria,4CZJ8@85004|Bifidobacteriales	201174|Actinobacteria	K	Transcriptional regulator C-terminal region	-	-	-	-	-	-	-	-	-	-	-	-	TetR_C_8,TetR_N
MGYG000000005_01572	216816.GS08_09490	3.4e-61	188.0	COG0261@1|root,COG0261@2|Bacteria,2IQ9A@201174|Actinobacteria,4D10B@85004|Bifidobacteriales	201174|Actinobacteria	J	This protein binds to 23S rRNA in the presence of protein L20	rplU	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	-	ko:K02888	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21p
MGYG000000005_01604	216816.GS08_09665	1.44e-280	765.0	COG0008@1|root,COG0008@2|Bacteria,2GKMT@201174|Actinobacteria,4CYRY@85004|Bifidobacteriales	201174|Actinobacteria	J	Belongs to the class-I aminoacyl-tRNA synthetase family	gluQ	-	6.1.1.17	ko:K01885	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120	M00121,M00359,M00360	R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016	-	-	-	DUF309,tRNA-synt_1c
MGYG000000005_01636	326426.Bbr_1422	1.92e-207	574.0	COG0524@1|root,COG0524@2|Bacteria,2I04R@201174|Actinobacteria	201174|Actinobacteria	G	Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway	rbsK	-	2.7.1.15	ko:K00852	ko00030,map00030	-	R01051,R02750	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PfkB
MGYG000000005_01802	216816.GS08_10410	0.0	1831.0	COG0474@1|root,COG0474@2|Bacteria,2GJJC@201174|Actinobacteria,4CZ1I@85004|Bifidobacteriales	201174|Actinobacteria	P	Cation transporter/ATPase, N-terminus	pacL2	-	3.6.3.8	ko:K01537	-	-	-	-	ko00000,ko01000	3.A.3.2	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
MGYG000000005_01834	158787.BSCA_0018	1.5e-59	214.0	COG1361@1|root,COG2304@1|root,COG1361@2|Bacteria,COG2304@2|Bacteria,2GYAW@201174|Actinobacteria,4D2X8@85004|Bifidobacteriales	201174|Actinobacteria	M	Conserved repeat domain	-	-	-	-	-	-	-	-	-	-	-	-	Cna_B,DUF11,FctA,VWA,VWA_2
MGYG000000005_00854	326426.Bbr_1159	3.36e-61	188.0	2ATJW@1|root,3361K@2|Bacteria,2I80Y@201174|Actinobacteria,4D10Y@85004|Bifidobacteriales	201174|Actinobacteria	S	Domain of unknown function (DUF4193)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4193
MGYG000000005_00824	326426.Bbr_1190	4.61e-172	483.0	COG2357@1|root,COG2357@2|Bacteria,2GKF8@201174|Actinobacteria,4CYXP@85004|Bifidobacteriales	201174|Actinobacteria	S	Region found in RelA / SpoT proteins	ywaC	-	2.7.6.5	ko:K07816	ko00230,map00230	-	R00429	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	RelA_SpoT
MGYG000000005_00792	216816.GS08_06380	1.35e-199	552.0	COG1051@1|root,COG1051@2|Bacteria,2GNMT@201174|Actinobacteria,4CZNZ@85004|Bifidobacteriales	201174|Actinobacteria	F	NUDIX hydrolase	-	-	3.6.1.55	ko:K03574	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	NUDIX
MGYG000000005_00630	326426.Bbr_1318	2.27e-16	75.5	COG2197@1|root,COG2197@2|Bacteria,2HRPE@201174|Actinobacteria,4D098@85004|Bifidobacteriales	201174|Actinobacteria	K	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg
MGYG000000005_00662	566552.BIFCAT_01775	1.64e-167	473.0	COG0834@1|root,COG0834@2|Bacteria,2GJH8@201174|Actinobacteria,4CZAC@85004|Bifidobacteriales	201174|Actinobacteria	ET	Bacterial periplasmic substrate-binding proteins	glnH	-	-	ko:K02030,ko:K10039	ko02010,map02010	M00228,M00236	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3	-	-	ABC_tran,SBP_bac_3,TAT_signal
MGYG000000005_00148	1120933.ATUY01000005_gene1291	7.32e-08	48.9	2DTX4@1|root,33N2F@2|Bacteria,2GYI4@201174|Actinobacteria,4D6UE@85005|Actinomycetales	201174|Actinobacteria	S	Mitochondrial domain of unknown function (DUF1713)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1713
MGYG000000005_00869	216816.GS08_05890	0.0	964.0	COG0658@1|root,COG0658@2|Bacteria,2GJGR@201174|Actinobacteria,4CZ6X@85004|Bifidobacteriales	201174|Actinobacteria	S	Competence protein	comEC	-	-	ko:K02238	-	M00429	-	-	ko00000,ko00002,ko02044	3.A.11.1,3.A.11.2	-	-	Competence,DNA_pol3_delta,DUF4131,Lactamase_B,Lactamase_B_2,SLBB
MGYG000000005_00904	216816.GS08_05615	0.0	1015.0	2ETEZ@1|root,33KYW@2|Bacteria,2HXGA@201174|Actinobacteria,4CZSC@85004|Bifidobacteriales	201174|Actinobacteria	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	DUF3375
MGYG000000005_00936	326426.Bbr_1084	5.07e-62	190.0	COG3877@1|root,COG3877@2|Bacteria,2INCH@201174|Actinobacteria,4D10P@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein of unknown function (DUF2089)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2089
MGYG000000005_00968	216816.GS08_04935	8.33e-228	627.0	COG0540@1|root,COG0540@2|Bacteria,2GKNA@201174|Actinobacteria,4CYZR@85004|Bifidobacteriales	201174|Actinobacteria	F	Belongs to the ATCase OTCase family	pyrB	-	2.1.3.2	ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N,PyrI_C
MGYG000000005_01000	326426.Bbr_0948	9.36e-170	477.0	2ARR4@1|root,31H25@2|Bacteria,2IG5G@201174|Actinobacteria,4D0U6@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01032	216816.GS08_04620	5.63e-234	646.0	COG1159@1|root,COG1159@2|Bacteria,2GJJE@201174|Actinobacteria,4CYZH@85004|Bifidobacteriales	201174|Actinobacteria	S	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism	era	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	-	ko:K03595	-	-	-	-	ko00000,ko03009,ko03029	-	-	-	DUF916,KH_2,MMR_HSR1,PduV-EutP
MGYG000000005_01065	216816.GS08_04440	1.73e-84	249.0	2CBVU@1|root,3324G@2|Bacteria,2IKKE@201174|Actinobacteria,4D106@85004|Bifidobacteriales	201174|Actinobacteria	S	Domain of unknown function (DUF4418)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4418
MGYG000000005_01130	216816.GS08_10560	1.17e-292	803.0	COG1475@1|root,COG1475@2|Bacteria,2GNRN@201174|Actinobacteria,4CYUE@85004|Bifidobacteriales	201174|Actinobacteria	K	Belongs to the ParB family	parB	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005694,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464,GO:0060187,GO:0071944	-	ko:K03497	-	-	-	-	ko00000,ko03000,ko03036,ko04812	-	-	-	HTH_11,ParBc,TrmB
MGYG000000005_01164	216816.GS08_00150	8.31e-139	391.0	COG0450@1|root,COG0450@2|Bacteria,2GM74@201174|Actinobacteria,4CZXS@85004|Bifidobacteriales	201174|Actinobacteria	O	C-terminal domain of 1-Cys peroxiredoxin	ahpC	-	1.11.1.15	ko:K03386	ko04214,map04214	-	-	-	ko00000,ko00001,ko01000,ko04147	-	-	-	1-cysPrx_C,AhpC-TSA
MGYG000000005_01196	216816.GS08_00360	1.17e-117	336.0	COG0071@1|root,COG0071@2|Bacteria,2HZHR@201174|Actinobacteria,4D0H9@85004|Bifidobacteriales	201174|Actinobacteria	O	Hsp20/alpha crystallin family	-	-	-	-	-	-	-	-	-	-	-	-	HSP20
MGYG000000005_01230	326426.Bbr_0102	3.09e-203	568.0	COG1609@1|root,COG1609@2|Bacteria,2GMHV@201174|Actinobacteria,4CZ3G@85004|Bifidobacteriales	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	ko:K03484	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000005_01262	216816.GS08_00770	1.93e-139	394.0	COG0353@1|root,COG0353@2|Bacteria,2GJY0@201174|Actinobacteria,4CZRI@85004|Bifidobacteriales	201174|Actinobacteria	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO	recR	-	-	ko:K06187	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	HHH,HHH_5,RecR,Toprim_4
MGYG000000005_01298	1437610.BREU_0406	4.64e-138	393.0	COG3470@1|root,COG3470@2|Bacteria,2GNAD@201174|Actinobacteria,4CZCG@85004|Bifidobacteriales	201174|Actinobacteria	P	Fe2+ transport protein	-	-	-	ko:K07230	-	-	-	-	ko00000,ko02000	2.A.108.2.10,2.A.108.2.4,2.A.108.2.9	-	-	Iron_transport
MGYG000000005_01331	216816.GS08_01260	2.77e-64	196.0	COG0360@1|root,COG0360@2|Bacteria,2IQHD@201174|Actinobacteria,4D10X@85004|Bifidobacteriales	201174|Actinobacteria	J	Binds together with S18 to 16S ribosomal RNA	rpsF	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0015935,GO:0016020,GO:0019843,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0071944,GO:0097159,GO:1901363,GO:1990904	-	ko:K02990	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ald_Xan_dh_C,Ribosomal_S6
MGYG000000005_01397	216816.GS08_06655	0.0	1452.0	COG1472@1|root,COG1472@2|Bacteria,2GJ5H@201174|Actinobacteria,4D05C@85004|Bifidobacteriales	201174|Actinobacteria	G	Glycosyl hydrolase family 3 C-terminal domain	-	-	3.2.1.21	ko:K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	GH3	-	Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C
MGYG000000005_01429	702459.BBPR_0057	0.0	939.0	COG4584@1|root,COG4584@2|Bacteria,2IBDV@201174|Actinobacteria,4D0D7@85004|Bifidobacteriales	201174|Actinobacteria	L	PFAM Integrase catalytic	-	-	-	-	-	-	-	-	-	-	-	-	rve
MGYG000000005_01461	216816.GS08_10090	1.26e-234	647.0	COG0313@1|root,COG0313@2|Bacteria,2GJ9Q@201174|Actinobacteria,4CZ03@85004|Bifidobacteriales	201174|Actinobacteria	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	GO:0000154,GO:0000451,GO:0000453,GO:0001510,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016072,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:1901360	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
MGYG000000005_01526	356829.BITS_1856	7.61e-96	291.0	COG2184@1|root,COG2184@2|Bacteria,2H5GR@201174|Actinobacteria,4D2P8@85004|Bifidobacteriales	201174|Actinobacteria	D	nucleotidyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	Fic
MGYG000000005_01623	158787.BSCA_0822	1.84e-200	561.0	COG1518@1|root,COG1518@2|Bacteria,2GKQ0@201174|Actinobacteria,4CZE7@85004|Bifidobacteriales	201174|Actinobacteria	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette	cas1	-	-	ko:K15342	-	-	-	-	ko00000,ko02048,ko03400	-	-	-	Cas_Cas1
MGYG000000005_01655	762211.BSTEL_1482	6.53e-301	823.0	COG3572@1|root,COG3572@2|Bacteria,2GJPI@201174|Actinobacteria,4CYZP@85004|Bifidobacteriales	201174|Actinobacteria	H	Glutamate-cysteine ligase family 2(GCS2)	egtA	GO:0003674,GO:0003824,GO:0004357,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016874,GO:0016879,GO:0016881,GO:0044464,GO:0071944	6.3.2.2	ko:K01919	ko00270,ko00480,ko01100,map00270,map00480,map01100	M00118	R00894,R10993	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv3704c	GCS2
MGYG000000005_01689	216816.GS08_05320	5.03e-133	378.0	COG0558@1|root,COG0558@2|Bacteria,2GM3F@201174|Actinobacteria,4CZGD@85004|Bifidobacteriales	201174|Actinobacteria	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA2	GO:0003674,GO:0003824,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008444,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0017169,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0045017,GO:0046474,GO:0046486,GO:0071704,GO:0090407,GO:1901576	2.7.8.41,2.7.8.5	ko:K00995,ko:K08744	ko00564,ko01100,map00564,map01100	-	R01801,R02030	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000	-	-	-	CDP-OH_P_transf,CMD,GCV_H
MGYG000000005_01721	216816.GS08_04040	0.0	1105.0	COG0171@1|root,COG0388@1|root,COG0171@2|Bacteria,COG0388@2|Bacteria,2GK2C@201174|Actinobacteria,4CZ14@85004|Bifidobacteriales	201174|Actinobacteria	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses L-glutamine as a nitrogen source	nadE	-	6.3.5.1	ko:K01950	ko00760,ko01100,map00760,map01100	M00115	R00257	RC00010,RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	CN_hydrolase,NAD_synthase
MGYG000000005_01821	216816.GS08_10325	5.86e-189	525.0	COG0395@1|root,COG0395@2|Bacteria,2GJNN@201174|Actinobacteria,4CZK1@85004|Bifidobacteriales	201174|Actinobacteria	G	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10119	ko02010,map02010	M00196	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.28	-	-	BPD_transp_1
MGYG000000005_01890	216816.GS08_10275	0.0	1447.0	COG1511@1|root,COG1511@2|Bacteria,2GKEM@201174|Actinobacteria,4CZ9R@85004|Bifidobacteriales	201174|Actinobacteria	S	YhgE Pip domain protein	-	-	-	ko:K01421	-	-	-	-	ko00000	-	-	-	ABC2_membrane,ABC2_membrane_3,DUF3533
